transaction_id,account_id,customer_id,transaction_type,transaction_amount,transaction_channel,transaction_status,transaction_date
3768.0,558,433,Deposit,3491020.71,ATM,Failed,2024-11-06 22:53:51
3769.0,279,68,Deposit,486734.32,ATM,,2024-07-10 14:04:57
3770.0,380,94,Deposit,184314.21,POS,Successful,2024-06-23 05:56:08
3771.0,380,501,,4592950.45,ATM,Successful,2025-05-22 23:37:49
3772.0,188,99,Withdrawal,3701924.88,,Failed,2026-03-31 01:50:14
3773.0,226,579,Withdrawal,23732.76,ATM,Failed,2025-02-11 19:13:30
3774.0,513,115,Deposit,1486752.52,MOBILE BANKING,,2025-07-08 00:39:59
3775.0,552,355,Withdrawal,3984533.68,MOBILE BANKING,Failed,2026-04-28 19:32:09
3776.0,234,494,Withdrawal,3429502.35,,,2026-03-04 20:02:27
3777.0,345,125,Deposit,2388680.25,MOBILE BANKING,Successful,2024-06-01 03:22:05
3778.0,335,24,Transfer,2057865.91,MOBILE BANKING,,2025-02-23 19:04:35
3779.0,334,412,,4208075.48,,Failed,2024-08-09 17:56:07
3780.0,250,91,Deposit,4671816.89,MOBILE BANKING,Successful,2025-01-07 14:53:08
3781.0,37,557,Deposit,3218855.48,,Successful,2025-10-21 08:11:24
3782.0,430,570,Deposit,2978513.56,ATM,Successful,2024-10-27 00:26:34
3783.0,153,3,Withdrawal,511240.57,POS,Successful,2025-06-17 13:06:04
3784.0,551,254,Withdrawal,4158630.07,MOBILE BANKING,Successful,2026-03-22 02:31:05
3785.0,290,394,,4459921.34,ATM,Successful,2026-04-08 16:07:22
3786.0,369,248,Deposit,433055.05,MOBILE BANKING,,2024-10-04 04:01:50
3787.0,601,169,Withdrawal,3178296.15,,Successful,2024-08-19 17:54:40
3788.0,685,342,Transfer,1133028.6,MOBILE BANKING,Failed,2025-12-23 11:57:51
3789.0,52,165,Deposit,3751513.33,,,2025-05-27 20:35:57
3790.0,53,489,,2623049.27,POS,,2024-07-29 09:40:36
3791.0,76,292,,1593972.05,ATM,Successful,2025-06-20 04:34:09
3792.0,462,235,Withdrawal,1353370.73,ATM,Successful,2024-05-30 23:32:44
3793.0,262,61,Withdrawal,469137.24,MOBILE BANKING,,2025-12-09 14:52:56
3794.0,355,61,,2207705.98,ATM,,2024-11-07 05:59:35
3795.0,506,269,,1509032.07,,Failed,2024-07-25 14:48:10
3796.0,366,198,Deposit,3234710.89,ATM,Successful,2025-09-21 12:25:23
,304,44,Withdrawal,4610677.68,POS,Successful,2026-04-12 11:04:43
3798.0,249,586,Transfer,715566.65,ATM,Failed,2026-01-25 11:59:10
3799.0,485,297,Withdrawal,3967669.67,ATM,Successful,2026-04-22 03:28:54
3800.0,239,21,,4739722.95,POS,,2025-03-28 21:45:17
3801.0,512,216,Deposit,1117609.39,MOBILE BANKING,,2026-01-11 16:26:57
,695,213,Withdrawal,1499052.19,ATM,Failed,2024-11-16 02:17:58
3803.0,444,575,Transfer,1056231.56,ATM,,2024-07-29 00:52:50
3804.0,645,215,Transfer,4023080.52,MOBILE BANKING,Successful,2024-10-31 02:49:25
3805.0,217,372,Deposit,1557324.06,POS,Successful,2025-10-12 08:33:50
3806.0,550,595,Deposit,1331668.68,MOBILE BANKING,,2024-09-14 05:04:39
3807.0,604,405,Transfer,2582786.67,POS,,2024-07-16 08:14:40
3808.0,40,154,Transfer,1918360.06,,Failed,2024-08-06 22:59:14
3809.0,755,305,Deposit,2053092.92,POS,Successful,2024-10-20 02:27:22
3810.0,311,387,Withdrawal,183513.02,POS,,2026-02-20 05:41:19
3811.0,612,85,Withdrawal,749367.97,MOBILE BANKING,,2026-01-31 21:50:56
3812.0,294,376,Deposit,1286279.79,MOBILE BANKING,,2025-06-16 22:40:37
3813.0,376,336,Deposit,758744.89,POS,Successful,2026-01-08 02:18:43
3814.0,622,87,Deposit,3188164.75,ATM,,2026-01-03 19:05:55
3815.0,484,95,Withdrawal,250396.27,ATM,Successful,2024-09-17 21:15:11
3816.0,593,560,Deposit,1451090.06,ATM,Failed,2024-07-25 07:05:02
3817.0,309,387,Deposit,1745534.94,MOBILE BANKING,Failed,2025-05-03 07:20:02
3818.0,135,542,Deposit,1952644.06,POS,Successful,2026-02-01 11:28:04
3819.0,531,195,Deposit,17956.94,MOBILE BANKING,,2025-06-18 18:46:35
3820.0,3,73,Deposit,1065993.73,ATM,Failed,2025-02-04 18:01:54
3821.0,692,335,,3486224.71,,,2025-01-25 18:33:39
3822.0,557,589,Withdrawal,787530.27,ATM,Failed,2024-07-31 10:14:07
3823.0,259,68,Deposit,1202064.32,POS,Successful,2025-07-20 17:19:39
3824.0,430,196,Deposit,190701.69,ATM,Failed,2024-07-30 07:42:45
3825.0,579,589,Transfer,1874840.73,ATM,Successful,2024-10-04 00:57:41
3826.0,554,414,Transfer,3829481.22,ATM,Successful,2025-07-30 18:26:00
3827.0,134,142,Transfer,4651482.16,,,2025-04-03 19:54:01
3828.0,630,270,Withdrawal,1477188.98,POS,Successful,2025-02-14 19:31:36
,17,400,Deposit,2680454.98,POS,Successful,2025-06-04 02:18:19
3830.0,316,421,Transfer,3838680.14,,Successful,2024-10-23 07:45:03
3831.0,448,467,Deposit,786325.62,ATM,Successful,2024-08-23 09:27:02
3832.0,346,265,Transfer,600788.78,ATM,Failed,2026-02-19 08:29:23
3833.0,643,191,,89658.66,,,2024-10-06 06:36:03
3834.0,74,353,Transfer,229566.59,POS,Failed,2026-02-11 18:32:42
3835.0,117,130,Deposit,813672.73,MOBILE BANKING,Successful,2026-02-06 20:00:01
3836.0,398,590,Deposit,1692509.66,ATM,Successful,2024-12-31 00:43:25
3837.0,608,381,Withdrawal,1838534.27,MOBILE BANKING,Successful,2025-07-21 19:40:11
3838.0,552,63,Deposit,4942171.69,MOBILE BANKING,,2025-04-29 22:45:18
3839.0,636,552,Deposit,4461652.36,POS,,2025-12-30 16:34:34
3840.0,232,202,Deposit,806529.64,POS,Failed,2026-02-14 08:26:25
3841.0,311,349,Withdrawal,4481516.94,ATM,Failed,2026-04-30 17:29:36
3842.0,202,170,Deposit,2377006.84,POS,Successful,2025-07-04 18:00:51
3843.0,297,299,Withdrawal,3481067.37,ATM,Successful,2026-01-04 12:28:05
3844.0,762,383,Deposit,1775679.79,POS,Failed,2025-05-10 21:59:51
3845.0,470,267,Deposit,4123650.33,POS,,2026-04-20 17:49:37
3846.0,670,340,Deposit,1053850.8,,Successful,2025-09-01 01:01:59
3847.0,627,198,Deposit,368645.76,POS,Successful,2026-01-05 16:31:41
3848.0,669,31,,4221566.41,ATM,Successful,2024-07-04 14:42:27
3849.0,560,131,Withdrawal,1706889.39,MOBILE BANKING,Failed,2024-12-14 20:13:50
3850.0,132,379,,3751289.12,MOBILE BANKING,,2025-03-21 07:29:51
3851.0,723,191,Transfer,3419046.15,POS,Failed,2024-11-20 15:03:07
3852.0,436,116,Withdrawal,154681.15,MOBILE BANKING,,2024-11-18 07:31:24
3853.0,461,18,Withdrawal,925146.55,MOBILE BANKING,Successful,2025-06-27 23:36:59
3854.0,226,548,Transfer,1859275.48,MOBILE BANKING,Successful,2024-09-04 21:30:16
3855.0,252,473,Withdrawal,1604917.33,ATM,Failed,2024-06-25 05:10:43
3856.0,246,259,,2029565.09,POS,Failed,2025-02-23 18:24:57
3857.0,648,92,,2473007.57,ATM,Failed,2025-08-30 22:39:03
3858.0,84,128,Deposit,1997136.62,,,2025-06-07 00:38:48
3859.0,427,510,Deposit,128422.61,,Successful,2025-02-15 10:44:31
3860.0,339,278,Withdrawal,713659.79,POS,Successful,2025-05-23 10:05:35
3861.0,26,49,Deposit,880070.18,POS,Failed,2024-07-17 06:26:05
3862.0,198,206,Withdrawal,883074.31,ATM,,2024-08-06 15:41:34
3863.0,322,6,Deposit,593830.49,ATM,,2025-12-10 16:38:00
3864.0,242,156,Deposit,3071597.89,ATM,Successful,2024-09-28 04:09:58
3865.0,99,597,,3176011.7,ATM,Failed,2024-10-28 00:28:39
3866.0,569,32,Deposit,4105351.64,ATM,,2026-04-11 12:54:49
3867.0,323,482,,2266510.03,POS,Successful,2025-04-29 04:09:10
3868.0,369,556,Deposit,433310.85,MOBILE BANKING,Failed,2024-07-27 09:44:38
3869.0,237,21,Deposit,4673333.43,ATM,Failed,2025-03-04 15:45:34
3870.0,259,528,Withdrawal,4838404.44,ATM,Successful,2025-12-26 10:19:30
3871.0,266,406,,331574.03,ATM,,2025-10-07 02:02:01
3872.0,380,40,,2879816.14,ATM,Successful,2024-11-17 18:10:43
3873.0,256,322,Deposit,1741957.07,,Failed,2025-06-21 03:39:13
3874.0,468,94,Withdrawal,2033601.06,ATM,Successful,2025-07-29 20:14:18
3875.0,506,495,Deposit,801626.54,,Failed,2024-12-17 21:10:17
3876.0,790,473,,4398083.29,ATM,Failed,2024-06-19 11:51:44
3877.0,105,169,,1125038.36,ATM,Successful,2024-12-19 18:25:15
3878.0,230,5,Transfer,3371249.37,ATM,Successful,2025-07-09 21:38:41
3879.0,429,599,,4659046.2,MOBILE BANKING,,2025-12-03 16:38:47
3880.0,463,459,Withdrawal,742328.28,MOBILE BANKING,,2024-10-09 01:52:24
3881.0,78,294,Deposit,4777831.26,ATM,Successful,2025-10-13 01:38:55
3882.0,94,79,Deposit,4339424.54,POS,Failed,2025-08-17 13:07:17
3883.0,500,140,,2884595.26,POS,,2025-02-21 05:10:51
3884.0,234,401,Deposit,3522805.03,ATM,Successful,2025-08-29 23:12:03
3885.0,113,120,Deposit,1596483.91,ATM,Successful,2025-11-08 06:26:31
3886.0,261,207,Deposit,3079120.22,MOBILE BANKING,Successful,2025-12-04 15:56:13
3887.0,165,268,,610034.73,,Failed,2026-01-10 19:10:38
3888.0,404,571,Deposit,1534109.64,MOBILE BANKING,,2024-06-25 16:24:54
3889.0,411,418,Deposit,4418239.83,ATM,,2025-05-02 20:05:53
,15,302,Withdrawal,4505373.82,,,2025-07-26 06:22:53
3891.0,463,272,Transfer,1861615.91,MOBILE BANKING,Failed,2025-06-29 11:05:50
3892.0,51,155,Transfer,2019069.62,ATM,Failed,2025-01-17 10:05:12
3893.0,448,383,Deposit,159414.64,ATM,Successful,2024-12-30 16:40:02
3894.0,239,409,Transfer,3280248.71,POS,Successful,2025-10-28 09:41:45
3895.0,255,381,Withdrawal,3277547.94,ATM,Successful,2025-06-16 08:24:22
3896.0,720,128,Withdrawal,122801.58,,,2024-07-30 23:34:08
3897.0,611,361,,389912.96,,,2025-03-01 03:48:41
3898.0,30,198,,909166.64,POS,Failed,2024-08-24 08:07:20
3899.0,512,349,Deposit,3099123.43,ATM,Failed,2024-07-25 12:58:45
3900.0,139,206,Deposit,3589095.75,ATM,Successful,2026-02-14 18:41:10
3901.0,724,498,Deposit,4283639.87,MOBILE BANKING,Successful,2025-11-28 19:19:02
3902.0,314,94,Deposit,651934.06,ATM,,2025-12-12 02:20:16
3903.0,591,407,Deposit,3389997.89,,Successful,2025-06-16 22:44:47
3904.0,657,89,,3217159.58,ATM,Failed,2024-08-19 05:12:53
3905.0,301,43,,2265557.48,,Successful,2026-02-13 19:11:54
3906.0,736,351,,1451369.62,ATM,,2025-02-03 04:39:19
3907.0,509,447,,3287290.15,,Failed,2024-07-23 07:30:11
3908.0,696,532,Deposit,765990.26,ATM,,2026-01-13 17:42:11
3909.0,60,48,Deposit,2490382.81,POS,Successful,2026-01-14 02:58:22
3910.0,480,86,Withdrawal,3014699.0,ATM,,2025-08-18 12:46:52
3911.0,413,526,Deposit,1253173.88,MOBILE BANKING,,2024-06-16 00:24:33
3912.0,192,276,Deposit,3900474.74,ATM,Successful,2026-02-05 23:20:47
3913.0,90,192,Withdrawal,4658556.7,ATM,Failed,2026-02-15 13:31:13
3914.0,381,508,Transfer,185543.67,POS,Successful,2025-06-03 16:03:59
3915.0,335,536,Transfer,1279860.19,ATM,,2025-08-29 11:20:23
3916.0,493,90,,4072425.22,,,2025-11-30 13:59:26
3917.0,329,326,Withdrawal,710510.76,ATM,Failed,2024-07-06 03:11:53
3918.0,359,598,Transfer,2952686.71,MOBILE BANKING,Failed,2026-04-28 17:40:12
3919.0,359,376,Deposit,2789163.93,MOBILE BANKING,Successful,2024-06-22 22:23:53
3920.0,421,141,Transfer,4329450.58,MOBILE BANKING,Failed,2025-03-22 19:51:05
3921.0,219,440,Withdrawal,4790822.2,ATM,Successful,2026-02-23 06:26:34
3922.0,388,345,Deposit,2436057.06,MOBILE BANKING,Failed,2025-11-28 04:34:02
3923.0,253,489,Transfer,643153.4,,Failed,2026-04-29 19:21:29
3924.0,460,114,Withdrawal,653778.46,POS,,2025-02-24 19:23:25
3925.0,173,588,Deposit,3738054.92,ATM,Failed,2024-12-08 00:55:52
3926.0,314,204,Withdrawal,536416.97,ATM,Successful,2024-09-25 07:43:43
3927.0,116,559,Withdrawal,4771214.85,POS,Failed,2026-01-03 22:59:55
3928.0,783,573,Deposit,1123792.96,ATM,Successful,2024-12-13 10:30:14
3929.0,132,516,Withdrawal,3645627.54,ATM,Successful,2024-08-22 05:28:34
3930.0,90,142,Deposit,3601084.73,POS,,2025-11-19 17:39:19
3931.0,72,153,Withdrawal,1608814.51,MOBILE BANKING,Successful,2024-08-31 20:17:40
3932.0,592,271,,3763337.72,ATM,Successful,2026-05-02 06:56:09
3933.0,323,267,Transfer,1401006.94,POS,Successful,2024-06-07 22:57:59
3934.0,170,322,Deposit,865390.97,POS,Failed,2024-08-07 02:30:46
3935.0,726,221,,549276.01,ATM,,2024-08-24 10:29:47
3936.0,443,231,Withdrawal,2829249.75,ATM,Failed,2025-06-17 09:31:39
3937.0,407,413,Deposit,3050175.32,POS,,2026-03-13 03:42:07
3938.0,466,579,Withdrawal,2890069.04,MOBILE BANKING,Successful,2026-03-05 07:57:51
3939.0,85,266,Deposit,140927.63,,Successful,2024-09-14 19:25:56
3940.0,28,486,Deposit,445689.96,MOBILE BANKING,,2024-12-23 07:57:09
3941.0,44,494,Withdrawal,4019929.59,MOBILE BANKING,Successful,2025-02-17 00:48:16
3942.0,29,4,Deposit,3206215.25,POS,,2025-08-20 10:32:43
3943.0,90,188,Withdrawal,1775341.0,MOBILE BANKING,Failed,2025-06-27 10:14:39
3944.0,714,369,,4403855.76,ATM,Successful,2025-10-09 08:53:51
3945.0,169,206,,505698.31,ATM,Successful,2024-12-24 07:36:09
3946.0,424,558,,4559240.82,ATM,,2024-06-09 16:35:44
3947.0,767,125,Withdrawal,430096.98,ATM,Successful,2024-11-05 10:49:50
,123,454,,3342942.49,ATM,,2024-06-26 09:04:50
3949.0,761,492,Withdrawal,1111985.0,POS,,2025-06-05 09:44:17
3950.0,401,480,Deposit,4933021.37,ATM,Failed,2025-10-13 01:41:41
3951.0,683,173,Transfer,1306735.36,MOBILE BANKING,Failed,2024-09-17 15:40:08
3952.0,232,324,Deposit,509702.55,ATM,Successful,2025-09-27 00:14:59
3953.0,395,119,Withdrawal,2203144.41,ATM,Successful,2024-06-19 15:02:01
3954.0,238,131,Deposit,4654695.57,MOBILE BANKING,,2024-05-16 20:59:53
3955.0,373,579,Withdrawal,3226734.66,,,2024-12-11 11:34:53
3956.0,311,248,Deposit,2221652.48,POS,,2025-12-04 01:10:11
3957.0,375,47,Deposit,1184614.92,,,2025-10-24 09:53:53
3958.0,317,241,Transfer,1779667.99,POS,Successful,2025-12-31 02:23:27
3959.0,576,306,Deposit,908719.58,,Successful,2026-02-09 20:25:43
3960.0,207,189,Transfer,3658092.81,POS,Successful,2026-04-11 22:51:51
3961.0,766,368,Deposit,4531665.36,POS,Successful,2024-11-12 23:12:31
3962.0,213,276,Withdrawal,2045629.86,ATM,Failed,2024-07-15 21:26:08
3963.0,556,211,Deposit,751621.34,ATM,,2026-02-15 21:45:29
3964.0,405,512,Deposit,3245091.44,POS,Failed,2025-05-31 00:25:31
3965.0,629,257,Deposit,1227186.44,ATM,Successful,2024-09-09 04:50:20
3966.0,792,167,Deposit,2640987.58,,Failed,2025-08-25 19:17:05
3967.0,263,303,Deposit,3645931.73,POS,,2024-05-25 13:01:28
3968.0,357,44,Deposit,4492706.65,,,2025-01-31 01:19:16
3969.0,577,97,,3895921.33,,Successful,2026-04-03 08:53:37
3970.0,265,494,Transfer,1364238.71,,,2025-04-07 12:01:13
3971.0,179,402,Deposit,3002737.78,,Successful,2024-05-31 02:32:28
3972.0,364,193,Deposit,4018231.07,POS,Successful,2024-11-30 22:09:34
3973.0,613,525,Deposit,2237900.75,,Successful,2025-12-12 17:21:30
3974.0,291,278,Transfer,1326092.63,MOBILE BANKING,Failed,2025-12-09 20:31:35
3975.0,158,238,Withdrawal,769681.58,ATM,Successful,2024-11-15 23:31:34
3976.0,323,462,,988958.08,POS,,2024-12-01 23:19:03
3977.0,762,373,Transfer,2412915.35,,,2024-09-09 23:05:44
3978.0,275,564,,687322.06,,Successful,2024-08-28 11:51:55
3979.0,207,576,Transfer,4355309.62,ATM,Successful,2024-09-07 22:30:26
3980.0,427,466,,3359470.45,ATM,Successful,2025-11-02 02:12:01
3981.0,406,452,Transfer,117937.48,ATM,Successful,2024-07-26 21:33:59
3982.0,582,71,Transfer,4996746.17,POS,Failed,2026-02-09 11:04:21
3983.0,177,177,Transfer,2531337.57,ATM,,2024-11-02 05:07:35
3984.0,115,39,Deposit,2268335.08,POS,,2025-04-13 15:31:48
3985.0,86,220,Deposit,112438.25,ATM,,2025-07-06 01:50:23
3986.0,592,225,,532238.05,ATM,Failed,2024-09-23 18:37:02
3987.0,569,262,Deposit,2166404.71,,Successful,2025-01-27 01:57:00
3988.0,413,126,Deposit,1919255.2,,Failed,2025-07-24 23:24:49
3989.0,194,429,Transfer,2151405.63,,Successful,2026-04-11 14:20:01
3990.0,50,158,,317660.36,ATM,Successful,2024-06-26 11:44:05
3991.0,578,206,Deposit,3281626.35,,Successful,2025-08-10 22:22:32
3992.0,472,24,Deposit,1914657.04,POS,Successful,2025-08-12 11:47:01
3993.0,61,474,Deposit,1226796.97,,Failed,2024-07-04 09:38:23
3994.0,758,180,Withdrawal,4640564.93,ATM,Failed,2025-09-01 18:33:57
3995.0,334,143,,2460810.52,ATM,Successful,2026-03-16 23:03:53
3996.0,682,551,Deposit,3559054.98,POS,,2024-10-08 16:33:49
3997.0,155,70,Withdrawal,972737.48,ATM,Successful,2025-09-28 07:15:28
3998.0,159,379,Deposit,4311146.64,POS,Successful,2026-02-24 11:41:20
3999.0,36,261,,4700509.53,MOBILE BANKING,Successful,2025-11-07 19:07:03
4000.0,190,136,Deposit,4540691.5,,Successful,2024-11-14 05:48:09
4001.0,258,101,,2192502.62,POS,,2025-01-29 15:00:22
4002.0,311,52,Withdrawal,3891210.09,MOBILE BANKING,Successful,2026-02-16 13:50:35
4003.0,759,34,Deposit,1807720.92,POS,Successful,2025-10-10 20:28:29
4004.0,89,155,Deposit,3678651.81,ATM,Successful,2026-05-11 05:57:37
4005.0,728,175,Deposit,4149737.49,ATM,Successful,2025-05-02 21:10:04
4006.0,208,4,Transfer,4907517.42,ATM,Successful,2026-02-06 14:42:17
4007.0,504,41,,4449053.99,ATM,Successful,2025-08-04 21:40:18
4008.0,548,419,Deposit,1128367.71,ATM,,2024-10-19 16:49:54
4009.0,718,433,Deposit,853506.54,ATM,,2024-08-12 09:53:08
4010.0,671,447,Deposit,3979092.28,ATM,Successful,2024-12-07 01:43:12
4011.0,18,578,Deposit,2694015.81,,,2024-12-10 23:58:33
4012.0,204,538,,4089720.35,POS,Successful,2024-08-08 03:39:37
4013.0,387,520,Transfer,3455162.96,MOBILE BANKING,Failed,2024-09-17 14:25:58
4014.0,416,562,,2920664.05,ATM,Successful,2025-07-24 16:11:10
4015.0,477,539,,3972923.16,ATM,Successful,2025-01-15 16:29:44
,485,133,Transfer,446203.08,POS,Failed,2026-03-05 07:30:40
4017.0,529,55,,4528014.09,ATM,,2024-08-05 23:01:06
4018.0,764,458,Deposit,3968347.18,ATM,Successful,2025-05-22 23:39:12
4019.0,105,219,Deposit,2365473.5,ATM,,2024-12-13 09:55:02
4020.0,384,11,,1737947.07,ATM,Successful,2025-12-01 15:52:41
4021.0,754,554,Deposit,67339.87,ATM,Successful,2025-05-17 23:18:42
4022.0,52,92,Withdrawal,1260933.87,ATM,Successful,2025-01-25 18:51:41
4023.0,414,26,Deposit,1155007.91,MOBILE BANKING,Successful,2025-03-21 22:16:03
4024.0,492,292,Transfer,1113331.92,,Failed,2025-02-25 20:25:10
4025.0,708,399,Deposit,105690.11,ATM,Successful,2024-08-17 23:18:57
4026.0,423,317,Withdrawal,3664929.27,ATM,Successful,2024-10-18 11:44:47
4027.0,19,565,,2326109.06,ATM,Successful,2025-04-19 23:11:29
4028.0,32,544,Deposit,2341911.68,MOBILE BANKING,Failed,2024-08-15 19:41:40
4029.0,650,199,Transfer,2980715.09,POS,,2024-12-08 16:51:19
4030.0,703,48,Deposit,422218.19,ATM,Successful,2024-05-24 07:46:54
4031.0,142,487,Deposit,4324350.7,,,2026-01-25 03:21:43
4032.0,339,30,Deposit,1935875.91,ATM,Successful,2026-04-03 17:32:28
4033.0,17,400,,3895979.29,POS,,2024-06-19 06:53:01
4034.0,421,381,Deposit,4288599.32,ATM,Successful,2025-09-06 19:39:27
4035.0,420,448,Withdrawal,1319720.22,POS,Failed,2025-12-05 06:56:56
4036.0,467,153,,967588.48,ATM,Successful,2025-08-05 18:49:07
4037.0,702,48,,3536361.91,ATM,Successful,2024-09-19 06:36:50
4038.0,445,176,Withdrawal,242993.77,,Successful,2024-05-21 12:17:24
4039.0,104,272,Deposit,4687557.98,POS,Successful,2024-07-21 10:13:33
4040.0,385,299,Transfer,3510935.8,,Successful,2024-07-06 00:03:59
4041.0,770,567,Withdrawal,702424.65,ATM,Successful,2024-07-15 00:37:27
4042.0,195,121,Deposit,3382572.41,,,2024-06-25 09:42:51
4043.0,561,323,Deposit,2453260.4,,Successful,2025-01-25 22:06:22
4044.0,723,400,Transfer,4837664.58,ATM,Failed,2024-10-23 16:32:51
4045.0,526,149,Deposit,2187821.91,POS,Successful,2024-05-19 22:46:54
4046.0,63,243,,4839207.37,MOBILE BANKING,,2024-09-02 06:18:19
4047.0,376,352,Deposit,1175298.98,,Successful,2025-05-09 22:12:53
4048.0,165,297,Deposit,2775269.75,ATM,Successful,2025-05-07 10:13:02
4049.0,190,590,Withdrawal,1640546.88,MOBILE BANKING,Successful,2025-11-16 06:42:30
4050.0,568,590,Withdrawal,3519291.17,ATM,,2024-09-14 05:52:19
4051.0,626,126,Deposit,3676502.62,,Successful,2025-05-04 21:38:43
4052.0,432,343,Deposit,1904946.47,MOBILE BANKING,Successful,2025-03-22 08:59:33
4053.0,439,543,Deposit,3530888.92,ATM,Successful,2025-12-03 20:12:18
4054.0,244,325,Deposit,2361174.02,ATM,Successful,2024-12-16 07:00:06
4056.0,482,207,Deposit,2898480.39,,Successful,2025-01-27 12:08:25
4057.0,351,265,,1421936.69,ATM,Successful,2024-09-07 20:29:19
4058.0,564,293,Deposit,4091353.71,ATM,,2025-02-17 18:19:12
4059.0,369,145,,2009722.6,ATM,Successful,2024-09-14 14:05:32
4060.0,11,545,Deposit,1808319.79,ATM,,2024-11-13 04:23:04
4061.0,405,9,Deposit,549979.61,ATM,Successful,2025-06-25 18:46:25
4062.0,326,234,Transfer,4800039.25,ATM,,2025-07-11 02:34:44
4063.0,232,507,Deposit,4561728.78,MOBILE BANKING,Failed,2025-07-24 06:27:49
4064.0,202,452,Withdrawal,3418970.17,POS,Successful,2024-09-08 22:16:51
4065.0,591,520,,4892380.44,,Successful,2024-12-03 08:25:08
4066.0,738,409,Withdrawal,594901.77,,,2025-05-22 01:24:27
4067.0,771,10,Deposit,1987315.4,ATM,Successful,2024-09-07 05:48:34
4068.0,4,435,,1198101.52,MOBILE BANKING,,2024-09-04 13:10:02
4069.0,685,319,,4488705.11,POS,,2026-03-25 12:03:59
4070.0,117,543,Transfer,4112226.0,MOBILE BANKING,Successful,2025-09-30 20:44:41
4071.0,9,566,Deposit,1671875.03,ATM,,2025-10-25 06:11:43
4072.0,327,262,Transfer,4761622.26,ATM,Successful,2025-10-28 01:38:20
4073.0,209,331,Deposit,229156.89,MOBILE BANKING,Successful,2025-10-28 05:02:42
4074.0,13,15,Withdrawal,4788938.31,POS,Successful,2024-06-11 18:42:08
4075.0,615,463,Deposit,2015722.85,ATM,Successful,2025-04-10 23:55:49
4076.0,506,81,Deposit,3589223.37,,Successful,2025-02-18 01:03:45
4077.0,72,160,Deposit,1461070.78,MOBILE BANKING,Failed,2025-09-12 05:31:56
4078.0,594,525,Transfer,4161350.11,MOBILE BANKING,Successful,2024-06-04 21:46:52
4079.0,456,128,Deposit,347922.68,,Successful,2026-04-08 20:03:48
4080.0,222,71,Withdrawal,4131107.37,MOBILE BANKING,Successful,2024-06-13 09:17:53
4081.0,414,146,Transfer,1037050.46,POS,Successful,2026-02-28 13:35:36
4082.0,664,149,Deposit,1825737.53,ATM,Successful,2025-01-29 21:01:20
4083.0,52,326,Deposit,40426.44,ATM,Successful,2026-01-13 01:24:08
4084.0,658,382,Transfer,3546138.51,ATM,,2024-07-04 05:40:46
4085.0,114,562,,2521619.69,POS,,2024-10-27 11:44:25
4086.0,688,205,Deposit,4957297.25,ATM,Successful,2025-06-24 20:18:36
4087.0,615,3,Deposit,3993063.33,ATM,Successful,2025-12-13 23:57:06
4088.0,403,426,Transfer,3299335.81,ATM,Successful,2025-03-26 01:56:50
4089.0,364,369,Transfer,2507310.1,ATM,,2025-12-20 01:08:21
4090.0,508,286,Deposit,3818477.79,,Failed,2025-04-29 21:47:14
4091.0,800,21,Withdrawal,36593.41,MOBILE BANKING,Successful,2024-07-27 00:55:12
4092.0,746,121,Deposit,485531.96,MOBILE BANKING,Failed,2025-10-01 03:46:16
4093.0,490,208,Deposit,800566.86,ATM,Successful,2025-02-02 09:29:42
4094.0,683,395,Transfer,4170939.29,POS,,2025-04-17 01:13:49
4095.0,689,379,Transfer,1738743.61,ATM,Failed,2024-06-26 01:55:59
4096.0,509,507,Deposit,3339899.74,ATM,Failed,2025-03-28 08:58:36
4097.0,21,21,Withdrawal,4452140.18,ATM,Successful,2024-06-15 17:47:43
4098.0,616,108,Deposit,3113086.01,POS,Successful,2025-06-25 01:22:33
4099.0,156,349,Deposit,3091495.17,MOBILE BANKING,Successful,2024-11-09 02:35:42
4100.0,25,129,Withdrawal,3408051.56,ATM,Successful,2025-04-18 23:41:35
4101.0,151,317,Transfer,3158488.71,MOBILE BANKING,Successful,2024-12-12 22:35:58
4102.0,116,426,Deposit,1647125.61,MOBILE BANKING,,2026-02-02 02:52:25
4103.0,696,548,Deposit,359938.08,ATM,Successful,2025-05-22 07:58:17
4104.0,94,102,Transfer,2225868.09,POS,Failed,2025-09-23 06:21:38
4105.0,154,450,Deposit,239939.0,,,2025-05-16 14:17:18
4106.0,397,137,Deposit,1549782.22,,Successful,2025-02-22 07:46:30
4107.0,647,446,Withdrawal,367785.07,MOBILE BANKING,Successful,2024-07-23 10:09:25
4108.0,271,478,Transfer,1360202.48,ATM,Successful,2026-03-01 10:53:47
4109.0,478,573,Withdrawal,473060.12,,Successful,2024-08-19 00:55:31
4110.0,74,339,Deposit,269722.36,POS,,2026-04-27 23:19:30
4111.0,574,155,Deposit,3893306.72,MOBILE BANKING,Failed,2026-01-21 17:35:28
4112.0,330,494,Deposit,4267954.57,POS,Successful,2026-03-25 10:29:59
4113.0,793,76,Withdrawal,4204244.98,,Failed,2025-11-16 00:05:25
4114.0,545,369,Deposit,4076812.24,ATM,,2025-09-30 10:56:44
4115.0,227,523,,1967753.72,,Successful,2025-12-06 03:09:05
4116.0,582,113,Withdrawal,4512370.23,MOBILE BANKING,,2024-11-27 07:48:17
4117.0,308,29,Deposit,518485.2,ATM,,2025-08-10 05:57:06
